,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100506022,SCPEP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PDE4A,HS6ST3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF528-AS1,PTPN14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SGK494,SMAD3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNORD95,HACD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DNAH7,LOC285043,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RPH3AL,OLFML2A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BRWD1-AS1,RASSF8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF705E,LINC01137,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF781,CTSL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CBX8,HPS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GBAP1,ZBTB38,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CFL1P1,ARID5B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF432,NFKB2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC105376671,RELB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CPEB4,BHLHE41,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,USP54,IL13RA1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00173,PECAM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PLEKHH2,KDELR3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,JAM2,PLXND1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIP2B,FAS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF100,NRIP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIF4GD,HSPB2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNRF2P2,SOAT2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CBR3-AS1,LINC00870,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PCBP1-AS1,PCED1B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MSH5-SAPCD1,LOC105616981,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC283440,RHBDL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF682,PDLIM4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF521,MAGOH2P,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NACAD,NMRK1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MPC1,TULP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PLXNB1,A4GALT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,STMN3,SLC39A14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DPY19L2P3,ACTN1-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SCD5,LBX2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RN7SK,TENM2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMD13,TBC1D9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTD1,SAMSN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIAA0895L,AFAP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CELF6,TUFT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAHD2B,ADAM8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF571-AS1,LINC01348,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100132057,ARTN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KATNAL2,PAPPA2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FSD1,ACAP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP6V1E2,LINC01127,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF815P,TMEM45A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SALL1,HSD17B14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC48A1,TPM2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C7orf61,SUCLG2-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LRRC37B,MGC72080,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ANKRD23,PPP2R3A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C1orf162,PPP1R16B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF833P,TM6SF1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FYN,OSMR,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PAN2,HHAT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PNMAL1,CRYGN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR5087,NID1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PCDHGC3,CLEC19A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NR2C2AP,SP140L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF30,TNFAIP8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FBXO36,BTBD19,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,INHA,HIPK4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101928438,AJUBA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC401320,MAFF,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PDIK1L,CDC42EP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C1orf106,VWA7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101927768,TOM1L2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01569,CAPN2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TRNP1,RAB27B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CASK,RNF207,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPR137C,PLA2G12B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100128398,CTF1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,THCAT158,PLEKHG1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MEIS1,NEK9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NREP,IFIT3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01473,ADAMTS15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100505666,TNK1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FUZ,NFKBIA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DNALI1,RIN2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AMIGO1,KCNQ5-IT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TAS2R5,ENTPD7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM166A,VWF,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAP3K10,CMAHP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCDC13,MISP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KLK14,UGCG,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,APBB2,DYNC1I1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C1QTNF3-AMACR,SSTR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,APBA1,WBSCR28,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ING4,TBX15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101928222,ARHGAP22,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF850,STOM,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP6V1G2,CCPG1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SAP25,ALDH3B1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01530,LAMB4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KDM7A,ZMYND12,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SSBP3,LTBP3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SOGA1,FILIP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNORA8,CMKLR1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAP2K5,TMC4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100270804,PTGER1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HSD17B6,MIR548F3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PLIN1,C5orf66,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LVRN,GCM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TRAK1,NXNL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLMO1,GTSF1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAST3,XK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR1271,SLC44A5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100134868,C3orf52,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF799,TPTE2P6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FLJ45513,CYP26B1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TDRP,NEBL-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PCDHB12,TNFAIP3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C14orf178,KLKP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LRRC20,C5AR1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMD1,RASGRF1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF675,FGF12,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101927765,PRRX1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP6V0E2,SNX29P2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AKR7L,KIAA2012,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNB1,GPR85,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SATB2,LINC01206,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NUDT11,CALD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR762HG,GADD45B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCDC30,FURIN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ENO3,TNFRSF1B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TADA1,AP1S3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NIPBL-AS1,ACSL4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADM5,FAM198B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,STIM2,SLC46A3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ETV2,PTGR1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF624,SLC12A3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC728730,ACTC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HSD11B2,KLF2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NDUFA6-AS1,HTR1D,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM170A,LINC01489,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ERI3-IT1,ISG15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RRP7BP,ARPC1B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPACA6P-AS,LOC101928674,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT2,VSNL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C20orf96,SYNGR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100506472,PTHLH,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF192P1,SSC5D,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PTGES2-AS1,OSTF1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNORA5A,ALS2CL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ERF,FBXL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF843,ACVR1C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PPM1K,HOMER2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADGRF3,HYPM,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF573,LOC100652768,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF836,LINC01270,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KLHL28,LOC101928782,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,INSR,MIR4685,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RALGAPA1P,LOC100049716,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WNT3,CYBB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PLCG1-AS1,LAMB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C14orf93,DDR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNRK,DNAJB4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC105373383,CRIM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101929577,MAN2A1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPLD1,C9orf3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM170B,C12orf75,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CBS,SEMA3B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NOXO1,IFI35,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EVL,LRG1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DPY19L3,MYL12A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KLHL25,NAALADL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF211,RRS1-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NPIPB6,TPMT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SOX9,WNT10A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC646762,RNF152,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CDC7,PRR5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNORD35B,ZNF365,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KLHL23,PARVA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATAD2B,DARS-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EPB41L5,MIR4731,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CLDN15,PHF11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF300,RASL11A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AURKC,NHLRC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF276,CEP126,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TRAF6,PRICKLE3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00938,ELOVL5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01604,NR3C2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF428,LINC01551,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PATZ1,ABCC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GLTSCR2,UNC5B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CTXN1,ERICH3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C17orf96,TMEM191A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AGO4,COL4A4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01578,C1RL-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI2-AS1,NFAM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC730202,AMIGO2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TSPAN3,SDC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00926,MESP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF678,AMOTL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCDC28B,C11orf45,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NFYC-AS1,PLEKHG4B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,JDP2,FILIP1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,USP49,MCMDC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ITPRIPL1,TBXAS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,UBL3,SERPINB8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC102724919,TLR3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KBTBD7,VAT1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF254,WARS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HSD11B1L,STARD8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101928053,ZC2HC1C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PARD6G-AS1,RBM47,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF652,KCNG4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTPD3-AS1,PLEKHG7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXN2,ABCA4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HESX1,G0S2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPR137B,S100A3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NUTM2B,TRPV4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TNRC18,TLR5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PLCXD1,DMD,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CROCCP3,P3H2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR600HG,SPON2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TDRKH,DPYSL3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PCSK4,ME3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EPB41L4A-AS1,HLA-B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01089,NAGS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMD14,MFI2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF252P-AS1,PHEX,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FLVCR1,LGALS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SRGAP2C,PDLIM7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TIGAR,ENPP3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHDH,FSCN2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NSUN6,ACVRL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ECSIT,CGNL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LIN7B,LOC101928489,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SMA4,CAPG,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF607,LINC01599,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RPL13AP5,DEF6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CLYBL,HOXB3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPATA2L,LOC101928794,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100507557,HMGA1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KBTBD6,DENND2D,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00441,MIR4450,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MBNL3,STXBP5-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KLHL24,RGS10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ABHD14A,KCND1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,THAP9,FER1L5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,COL27A1,NAT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSCAN23,MMP25,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TRIM36,DEPTOR,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C19orf18,LOC100131496,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SETDB1,LOC100506368,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,IFFO1,C1orf204,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CPEB2,SCEL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101929231,SFTA1P,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADAM23,SLC9A2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PDCL3P4,MYADM,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF529,CD180,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PPP1R3C,SLC6A3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ROBO1,CALCRL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF84,FAM19A3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SRGAP2,NFE2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,VAV3,WNT7B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF43,DDX58,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC644656,GSN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CROCCP2,CDH17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100289495,FAM92B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CA11,RCSD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPM6B,ZNF185,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF670,LRRC8C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MYO10,FAM71E2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNORA1,SERHL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LONRF1,MT2A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GAL3ST4,LAMP3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ECI1,FAM87A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FLOT2,FES,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101928812,LOC101928034,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101927811,MT1E,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RAB39B,MIR6819,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SDHAP3,LCTL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ARL8A,SH2D2A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CLK1,AATBC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIAA1467,HBE1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FCHSD2,STEAP3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF83,FAH,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AHSA2,LMNTD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SEC61A2,LINC01305,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GLIPR2,CDH11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100506125,RORB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC642846,RBPMS-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EID2B,DAPK2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LIG1,HIST1H4H,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,POLR2F,CLIC6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF792,RTP4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WSB1,TNFRSF14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF692,S100A11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CDKL3,SLC31A2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WNK3,POTEF,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPATA25,CMTM8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPIRE2,C22orf15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100288778,BAG2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF439,MOCOS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM132B,UTS2B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ARHGEF2,DUSP23,,,,,,,
